segment id,excitatory synapses,inhibitory synapses,cortical layer,cell type
39505007527,164,62,Layer 2,excitatory/spiny neuron with atypical tree
5717431029,1,0,Layer 3,microglia/opc
86675992071,0,0,White matter,oligodendrocyte
29265458262,2240,804,Layer 4,pyramidal neuron
69230131359,0,0,Layer 3,oligodendrocyte
4211776454,0,0,Layer 5,oligodendrocyte
48555072615,5,10,Layer 4,microglia/opc
39149020302,0,0,Layer 5,oligodendrocyte
1389987850,1725,440,Layer 3,pyramidal neuron
51396266329,13,52,Layer 4,microglia/opc
3632554340,565,169,Layer 4,pyramidal neuron
33840025552,199,144,Layer 4,pyramidal neuron
84703439365,0,0,Layer 3,oligodendrocyte
46359242304,593,325,Layer 2,interneuron
5962173958,875,443,Layer 4,interneuron
31018890735,0,0,Layer 2,unknown cell
50646256709,0,0,White matter,oligodendrocyte
40607588182,1,2,Layer 5,oligodendrocyte
42213740296,6,16,Layer 2,unclassified neuron
49664923231,2,1,Layer 3,microglia/opc
47854384906,0,0,Layer 5,oligodendrocyte
67141531767,0,1,Layer 6,oligodendrocyte
3752837831,846,353,Layer 2,pyramidal neuron
6786064329,0,0,White matter,oligodendrocyte
5172755723,1028,458,Layer 5,pyramidal neuron
12468466272,89,59,Layer 4,astrocyte
4546182625,239,191,Layer 5,unclassified neuron
30389501261,1284,503,Layer 4,pyramidal neuron
52537613347,0,0,White matter,oligodendrocyte
6278138984,918,380,White matter,spiny stellate neuron
41071782366,1,1,Layer 5,microglia/opc
58434181499,0,0,White matter,oligodendrocyte
41637104830,1,0,White matter,oligodendrocyte
59585062771,0,0,White matter,oligodendrocyte
3949920978,857,304,Layer 5,spiny stellate neuron
93549221471,1,0,Layer 5,oligodendrocyte
5202468408,1,0,Layer 5,oligodendrocyte
6425404732,2009,563,Layer 6,excitatory/spiny neuron with atypical tree
30544869428,209,177,Layer 5,excitatory/spiny neuron with atypical tree
75499012545,1,0,Layer 5,oligodendrocyte
6369935435,47,37,Layer 4,unclassified neuron
7949895497,0,0,White matter,oligodendrocyte
2789944495,5588,1763,Layer 3,pyramidal neuron
6089874503,1420,561,White matter,oligodendrocyte
37249883165,6,1,Layer 1,astrocyte
7294573792,0,0,White matter,oligodendrocyte
40606681335,1,0,Layer 5,oligodendrocyte
77732805150,0,1,Layer 2,oligodendrocyte
6132201479,2532,783,White matter,excitatory/spiny neuron with atypical tree
4932087395,1935,650,Layer 2,pyramidal neuron
40609850906,394,179,Layer 4,pyramidal neuron
3384483683,3,1,Layer 4,unknown cell
76169607239,10,11,Layer 5,blood vessel cell
33826050249,244,87,Layer 4,pyramidal neuron
55794145667,10,14,Layer 2,astrocyte
47249012870,552,246,Layer 2,interneuron
5769482986,1467,482,Layer 6,astrocyte
85671020450,7,5,White matter,oligodendrocyte
38601380742,353,129,Layer 2,pyramidal neuron
42033374912,40,53,Layer 5,astrocyte
30604032747,488,298,Layer 5,pyramidal neuron
41213017323,54,18,White matter,oligodendrocyte
40252943351,126,74,White matter,astrocyte
30376944711,1152,514,Layer 2,interneuron
50339664207,0,0,White matter,oligodendrocyte
78449586019,0,0,White matter,oligodendrocyte
84439773894,0,2,Layer 4,oligodendrocyte
7193125835,0,1,White matter,oligodendrocyte
47729195698,216,91,Layer 2,interneuron
6570904092,3,3,Layer 6,microglia/opc
42508915378,0,0,White matter,oligodendrocyte
40859512875,77,82,Layer 2,pyramidal neuron
4741105882,568,278,Layer 3,interneuron
66883050022,2,3,Layer 5,microglia/opc
40034964766,1,1,Layer 6,oligodendrocyte
31055804012,265,194,Layer 5,pyramidal neuron
12103558439,0,0,Layer 4,oligodendrocyte
55395421867,46,24,Layer 4,microglia/opc
28975949198,2700,642,Layer 3,excitatory/spiny neuron with atypical tree
86389649433,1,1,Layer 5,oligodendrocyte
40611924160,243,132,Layer 2,pyramidal neuron
50481250487,2,0,Layer 3,oligodendrocyte
6126390733,272,392,Layer 2,interneuron
33832342731,0,0,White matter,oligodendrocyte
17945227892,7,16,Layer 1,astrocyte
42479172474,0,0,White matter,oligodendrocyte
76865330012,0,0,White matter,oligodendrocyte
41561441541,4,4,White matter,oligodendrocyte
17527641730,2,3,White matter,oligodendrocyte
42992382784,1,0,White matter,oligodendrocyte
36168489738,2,3,Layer 2,microglia/opc
28306376839,3,5,Layer 3,microglia/opc
49817299564,1,1,White matter,oligodendrocyte
30316788332,849,381,Layer 4,pyramidal neuron
31799256884,48,52,Layer 5,astrocyte
6077797678,536,206,Layer 5,astrocyte
39010515816,1,2,Layer 2,microglia/opc
42657815282,315,206,Layer 6,excitatory/spiny neuron with atypical tree
4840392272,1402,583,Layer 5,pyramidal neuron
76717601390,7,1,White matter,microglia/opc
30856499847,110,46,Layer 3,microglia/opc
34531642630,0,0,White matter,oligodendrocyte
1568936594,11,44,Layer 1,microglia/opc
68434290575,0,0,White matter,oligodendrocyte
6588891963,925,370,Layer 5,astrocyte
4841385954,3,1,Layer 4,oligodendrocyte
43281291965,3,0,White matter,oligodendrocyte
40957748562,244,170,Layer 4,interneuron
6830933464,1521,619,White matter,oligodendrocyte
6150977912,314,167,Layer 5,pyramidal neuron
33795286610,133,71,Layer 5,pyramidal neuron
4669328082,5001,1506,Layer 4,pyramidal neuron
343827033,1004,332,Layer 2,pyramidal neuron
49899444088,589,244,Layer 2,interneuron
69329710123,56,89,Layer 5,excitatory/spiny neuron with atypical tree
31319570291,698,306,Layer 5,pyramidal neuron
1727605450,49,46,Layer 2,interneuron
4480682971,115,117,Layer 2,interneuron
24791622953,0,0,White matter,oligodendrocyte
89856658423,49,33,Layer 2,interneuron
42660196285,54,67,Layer 5,astrocyte
25552218729,1,0,White matter,oligodendrocyte
40756620196,10,16,Layer 3,microglia/opc
4588365131,1228,465,Layer 6,pyramidal neuron
94987011923,0,0,White matter,oligodendrocyte
5570151329,413,216,Layer 5,pyramidal neuron
39229399857,120,83,Layer 1,oligodendrocyte
2368034011,2665,825,Layer 3,pyramidal neuron
36271134483,40,95,Layer 2,astrocyte
95963353371,0,0,White matter,unknown cell
43095305030,2,4,Layer 6,oligodendrocyte
25563724411,0,0,White matter,oligodendrocyte
2759793803,3033,854,Layer 3,pyramidal neuron
55517529551,0,0,Layer 2,microglia/opc
6457453875,1283,481,Layer 4,excitatory/spiny neuron with atypical tree
6255244644,2412,1129,Layer 3,interneuron
42159804342,1,0,White matter,oligodendrocyte
27782989228,769,322,Layer 2,pyramidal neuron
17207529391,0,2,White matter,microglia/opc
41438150312,2793,837,Layer 5,interneuron
999556309,0,0,Layer 1,oligodendrocyte
59629625261,2,1,White matter,oligodendrocyte
78428746506,2,4,Layer 4,astrocyte
74331471719,3,5,Layer 5,oligodendrocyte
67328382403,0,0,White matter,oligodendrocyte
49496648256,82,52,White matter,interneuron
5820192316,2625,947,Layer 2,pyramidal neuron
2468168419,1,0,Layer 3,oligodendrocyte
56021891972,0,0,Layer 4,oligodendrocyte
780980674,140,174,Layer 1,interneuron
45370915899,1,1,Layer 1,microglia/opc
41607157087,1,0,White matter,oligodendrocyte
30592556564,550,207,Layer 4,pyramidal neuron
42303829714,8,9,White matter,astrocyte
3135726840,0,0,Layer 4,microglia/opc
8458404579,3,0,White matter,microglia/opc
3877003626,226,130,Layer 5,pyramidal neuron
85197317345,3,0,Layer 4,oligodendrocyte
51887560415,14,17,Layer 6,microglia/opc
34230220679,0,0,Layer 6,oligodendrocyte
36475211021,727,249,Layer 2,pyramidal neuron
51288685013,0,0,White matter,oligodendrocyte
61330452636,0,0,White matter,oligodendrocyte
41906886586,357,394,Layer 3,interneuron
36341436811,1,1,Layer 3,microglia/opc
87091695707,0,0,Layer 3,oligodendrocyte
60472540080,2,0,White matter,oligodendrocyte
40997696330,1,0,Layer 6,microglia/opc
1409348250,9,19,Layer 1,astrocyte
7718819687,0,0,White matter,oligodendrocyte
36283661818,56,52,Layer 2,astrocyte
30808870726,0,0,Layer 5,microglia/opc
3603162823,72,90,Layer 4,astrocyte
5429281493,274,110,Layer 1,interneuron
25075056945,4215,1096,Layer 5,pyramidal neuron
17105644152,0,0,White matter,oligodendrocyte
84322207461,48,11,Layer 5,microglia/opc
23845434205,0,0,White matter,oligodendrocyte
65672539785,24,44,Layer 5,astrocyte
14180185987,14,21,White matter,blood vessel cell
2775797778,4693,1191,Layer 3,pyramidal neuron
3561243325,4728,1760,Layer 3,pyramidal neuron
6749561712,5373,1237,Layer 3,pyramidal neuron
29731960138,344,140,Layer 4,interneuron
50504831263,0,0,Layer 5,microglia/opc
93385413707,1,1,White matter,microglia/opc
38960185382,1,1,Layer 5,oligodendrocyte
6819484674,1759,596,Layer 5,pyramidal neuron
39209454254,0,1,Layer 4,microglia/opc
85630617965,3,3,Layer 6,oligodendrocyte
48176804248,1,1,Layer 4,oligodendrocyte
32954722939,1943,641,Layer 2,pyramidal neuron
33433751956,786,295,Layer 4,pyramidal neuron
2049689745,60,55,Layer 1,astrocyte
51694331920,0,0,White matter,blood vessel cell
38248401796,1,0,Layer 3,oligodendrocyte
39299936838,1739,655,Layer 3,interneuron
29192730937,1,1,Layer 4,microglia/opc
4394974252,16,31,Layer 1,astrocyte
6120331978,1,0,Layer 5,oligodendrocyte
28776821607,2,0,Layer 1,microglia/opc
69184182936,0,0,Layer 5,oligodendrocyte
43193235947,0,0,White matter,oligodendrocyte
4966898092,834,351,Layer 6,excitatory/spiny neuron with atypical tree
2468664993,2405,628,Layer 3,pyramidal neuron
21928089809,0,0,Layer 5,oligodendrocyte
6371381482,1677,451,Layer 3,pyramidal neuron
79018699698,0,0,White matter,oligodendrocyte
43017000407,0,0,White matter,oligodendrocyte
86295696902,0,0,White matter,oligodendrocyte
57141088115,0,2,Layer 5,oligodendrocyte
38028627448,94,78,Layer 4,astrocyte
5365766809,1313,563,Layer 4,pyramidal neuron
41751137755,1,0,White matter,oligodendrocyte
43178852846,108,31,White matter,astrocyte
5826383438,496,216,White matter,astrocyte
15539757452,1850,714,Layer 5,spiny stellate neuron
7110395103,1039,400,Layer 5,pyramidal neuron
5969064072,2,1,White matter,oligodendrocyte
5027124405,1249,490,Layer 5,unclassified neuron
32471720181,3353,1279,Layer 2,interneuron
41436879422,37,9,Layer 5,microglia/opc
50528851293,1,2,White matter,oligodendrocyte
56537482893,8,12,Layer 1,unknown cell
3995111605,859,307,Layer 4,pyramidal neuron
56869801039,1,0,Layer 3,oligodendrocyte
73231725266,0,3,Layer 3,oligodendrocyte
40529311598,1,5,White matter,oligodendrocyte
40769439890,0,1,Layer 3,oligodendrocyte
4501488798,158,108,Layer 6,astrocyte
30970182148,211,232,Layer 4,interneuron
92007721002,0,0,Layer 4,oligodendrocyte
4812840871,950,402,Layer 5,pyramidal neuron
6063022286,1788,817,Layer 5,pyramidal neuron
7178815281,352,226,White matter,unclassified neuron
42975912428,4,8,White matter,microglia/opc
85168188630,0,0,Layer 4,oligodendrocyte
41650302672,2,1,White matter,oligodendrocyte
34461311358,41,46,White matter,astrocyte
23660789380,1,1,Layer 6,oligodendrocyte
68918123302,1,0,White matter,oligodendrocyte
4054187808,1123,444,Layer 5,pyramidal neuron
56037062449,1,1,Layer 4,microglia/opc
52263273172,1,0,White matter,oligodendrocyte
7372264643,2399,804,White matter,pyramidal neuron
7485772986,29,10,White matter,oligodendrocyte
4663340422,2096,700,White matter,pyramidal neuron
69249161503,2,3,White matter,oligodendrocyte
24334042699,51,75,Layer 4,astrocyte
5216105078,2266,688,Layer 6,pyramidal neuron
5843467971,72,74,Layer 5,astrocyte
35950613512,443,137,Layer 2,pyramidal neuron
38188829861,0,0,Layer 4,oligodendrocyte
5655887919,0,0,Layer 5,oligodendrocyte
5986526829,502,124,White matter,microglia/opc
50952455651,0,0,White matter,oligodendrocyte
90884378815,0,4,Layer 4,unclassified neuron
37917001684,1650,437,Layer 2,pyramidal neuron
56434165613,678,165,Layer 2,excitatory/spiny neuron with atypical tree
37752114321,137,108,Layer 4,pyramidal neuron
85630706642,0,0,Layer 6,oligodendrocyte
12357585949,0,1,Layer 1,astrocyte
66993742132,0,0,White matter,oligodendrocyte
7148680784,1,0,White matter,microglia/opc
33695781023,1828,634,Layer 3,microglia/opc
32107731363,965,433,Layer 4,pyramidal neuron
91698281591,0,0,Layer 5,microglia/opc
39396230359,0,1,Layer 5,oligodendrocyte
72681399202,0,0,Layer 1,oligodendrocyte
74521139408,0,1,Layer 5,oligodendrocyte
6356561210,1254,483,Layer 4,pyramidal neuron
31892485844,487,299,Layer 2,pyramidal neuron
42565931208,0,1,White matter,oligodendrocyte
16728572052,0,0,White matter,oligodendrocyte
94477352215,0,0,White matter,oligodendrocyte
3397069492,110,78,Layer 5,pyramidal neuron
51766695337,6,4,White matter,oligodendrocyte
42726894558,1,1,White matter,blood vessel cell
16064941245,1,1,Layer 5,microglia/opc
4330715383,1711,596,Layer 4,pyramidal neuron
5059495305,4,1,Layer 4,oligodendrocyte
12058908796,0,0,Layer 4,oligodendrocyte
6322218806,1,1,Layer 6,microglia/opc
50484946972,3,1,White matter,microglia/opc
7777121928,0,0,White matter,blood vessel cell
2641992579,384,203,Layer 4,pyramidal neuron
4524559509,396,491,Layer 2,interneuron
29622773746,14,20,Layer 1,astrocyte
4845941742,1834,1090,Layer 2,pyramidal neuron
42773558127,1,1,White matter,oligodendrocyte
2699390422,455,144,Layer 4,pyramidal neuron
33940434134,2010,962,Layer 6,interneuron
77684023189,0,1,Layer 5,microglia/opc
6455818932,0,0,Layer 5,microglia/opc
4592088269,718,282,Layer 4,pyramidal neuron
2729643472,0,0,Layer 3,oligodendrocyte
6628373705,0,0,Layer 6,oligodendrocyte
23481898890,0,0,White matter,oligodendrocyte
32765317248,1432,416,Layer 2,pyramidal neuron
38208029710,1133,697,Layer 2,interneuron
6237708396,853,324,Layer 5,pyramidal neuron
68602054104,1,0,Layer 5,oligodendrocyte
57906428908,436,187,Layer 2,pyramidal neuron
93197280478,3,3,Layer 6,oligodendrocyte
27899870265,70,85,Layer 2,astrocyte
20576270480,2,0,Layer 3,unknown cell
66518375505,35,48,Layer 5,astrocyte
3387798345,4099,1293,Layer 3,pyramidal neuron
42973298463,0,0,White matter,oligodendrocyte
3995127189,937,349,Layer 4,pyramidal neuron
99037299444,0,0,Layer 3,oligodendrocyte
4559279082,2055,652,Layer 6,pyramidal neuron
42667905077,0,0,White matter,oligodendrocyte
5934708252,4033,1139,Layer 3,pyramidal neuron
15080309129,27,35,Layer 1,interneuron
87751810010,0,0,White matter,oligodendrocyte
84223533322,2,0,Layer 3,oligodendrocyte
85502946311,38,5,Layer 4,oligodendrocyte
7441021790,0,0,White matter,oligodendrocyte
50296345446,0,0,White matter,oligodendrocyte
37803625704,0,0,Layer 1,oligodendrocyte
5178537770,18,47,Layer 3,microglia/opc
29591864919,21,37,Layer 1,astrocyte
27364510986,8,8,Layer 1,astrocyte
28643309290,1136,639,Layer 2,interneuron
38062895485,129,27,Layer 2,microglia/opc
51286190181,0,0,White matter,microglia/opc
33573978352,2325,816,Layer 6,pyramidal neuron
2516657587,1,1,Layer 1,astrocyte
3269032756,6143,1645,Layer 3,pyramidal neuron
25423758353,0,6,Layer 5,unclassified neuron
36808071125,119,95,Layer 3,interneuron
4038900576,926,484,Layer 4,pyramidal neuron
78422571980,0,0,White matter,oligodendrocyte
39701857315,108,91,Layer 5,pyramidal neuron
25652790999,0,0,White matter,oligodendrocyte
50777737986,0,0,White matter,oligodendrocyte
67477967558,1,0,Layer 5,oligodendrocyte
14056938349,98,101,Layer 3,astrocyte
76659997236,0,0,White matter,oligodendrocyte
50185813805,6,6,Layer 5,unknown cell
32664995196,0,0,Layer 1,microglia/opc
6168134962,124,100,Layer 3,astrocyte
87118167142,6,5,Layer 5,blood vessel cell
1100799653,115,103,Layer 2,microglia/opc
40036482679,0,0,Layer 5,oligodendrocyte
51945890885,0,0,Layer 6,oligodendrocyte
4788354544,1,3,Layer 1,astrocyte
38705384517,1,2,Layer 1,microglia/opc
7294968069,0,0,White matter,microglia/opc
5262799563,1102,325,Layer 5,pyramidal neuron
6044639739,111,63,White matter,astrocyte
7137306219,675,315,White matter,astrocyte
29127419399,0,0,Layer 1,microglia/opc
78657764213,136,52,White matter,interneuron
3265837811,0,0,Layer 4,oligodendrocyte
28790035409,2898,892,Layer 2,pyramidal neuron
41583079465,0,1,Layer 5,oligodendrocyte
37766392683,1,0,Layer 4,pyramidal neuron
6400655252,65,113,Layer 3,astrocyte
15959215594,1,2,White matter,oligodendrocyte
69105774769,1,0,White matter,microglia/opc
60821838777,0,0,White matter,microglia/opc
39053851720,291,189,Layer 2,interneuron
24487074700,0,0,White matter,oligodendrocyte
33896850920,30,48,Layer 5,astrocyte
60253849211,0,0,White matter,oligodendrocyte
73706680566,68,45,Layer 5,unknown cell
32475182075,16,9,Layer 2,interneuron
15304929682,0,0,Layer 6,oligodendrocyte
59690947692,0,0,Layer 5,oligodendrocyte
29794539579,2674,907,Layer 2,pyramidal neuron
3257571449,18,39,Layer 2,astrocyte
42551623658,0,0,White matter,oligodendrocyte
96401440011,5,2,White matter,astrocyte
39645089974,454,186,Layer 5,interneuron
7167063512,0,0,White matter,oligodendrocyte
51175498956,51,51,Layer 5,astrocyte
57949807963,441,455,Layer 2,interneuron
2834975382,446,185,Layer 2,interneuron
5044004371,349,243,Layer 5,pyramidal neuron
40506548931,524,262,Layer 4,interneuron
84884565191,1,0,White matter,oligodendrocyte
61010064746,0,0,White matter,oligodendrocyte
95962565216,0,0,White matter,oligodendrocyte
28842976410,0,0,Layer 4,pyramidal neuron
28529028025,15,24,Layer 1,astrocyte
73189645653,494,210,Layer 2,excitatory/spiny neuron with atypical tree
42827889404,0,0,White matter,oligodendrocyte
3299199415,6,3,Layer 3,oligodendrocyte
51148239293,0,0,Layer 4,oligodendrocyte
80817631971,2,8,Layer 1,astrocyte
36142017054,0,0,Layer 1,oligodendrocyte
4873639924,6004,1857,Layer 3,pyramidal neuron
54179274628,0,0,Layer 1,astrocyte
50370604585,0,0,White matter,oligodendrocyte
4475995296,1107,484,Layer 5,spiny stellate neuron
6647091987,3903,1008,Layer 4,pyramidal neuron
27873968111,4,25,Layer 1,astrocyte
8359278912,0,0,White matter,oligodendrocyte
4779535160,184,115,Layer 6,astrocyte
6874691081,2340,728,White matter,pyramidal neuron
8546054117,0,0,White matter,oligodendrocyte
4334482544,783,286,Layer 2,pyramidal neuron
5073863316,640,227,Layer 4,pyramidal neuron
6746436727,5,1,Layer 5,oligodendrocyte
28935840746,987,354,Layer 2,pyramidal neuron
64800976794,3,1,Layer 3,microglia/opc
6195264771,817,258,Layer 5,pyramidal neuron
32443424006,5356,1412,Layer 3,pyramidal neuron
2862511461,485,320,Layer 3,interneuron
63362164074,0,2,Layer 2,oligodendrocyte
78326903904,203,88,Layer 4,excitatory/spiny neuron with atypical tree
40644820089,0,2,White matter,microglia/opc
67464448222,1,2,Layer 5,oligodendrocyte
24735175936,0,0,White matter,oligodendrocyte
37737717220,117,134,Layer 3,interneuron
7732952422,0,0,White matter,microglia/opc
7210997110,5,6,Layer 6,microglia/opc
1594516916,290,318,Layer 3,interneuron
94012075040,0,0,White matter,oligodendrocyte
96543901435,0,0,White matter,oligodendrocyte
31129290447,0,0,Layer 5,microglia/opc
28713131075,2120,576,Layer 3,pyramidal neuron
41328673741,12,12,White matter,microglia/opc
