Wafer,Section Part Names,Z / Part Ordinal in 964355253395:h01:google_layout_1,Thickness (nm),mFOV overlap (%),Dwell Time (ns),Number of mFOVs,Number FSPs,Duration,Missing thumbs,Missing images,Missing thumb coord,Missing image coord,Metadata,Protocol,FocusMap,Workflow,sFOV stitch,mFOV rotation,# mFOV gaps,# mFOV low conf,# mFOV jitter,mFOV quality,Worst beams
N24,S86R1,4771,33,3 (new system),200,816,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28127,0,3,0,-5.8 ± 3.1,"26,49,42,47,46"
N24,S87R1,4772,33,3 (new system),200,816,16-Dec,41.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28168,0,0,0,-5.0 ± 3.0,"26,49,19,1,42"
N24,S88R1,4773,33,3 (new system),200,813,16/16,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.28428,0,0,0,-5.0 ± 3.3,"26,49,47,42,19"
N24,S89R1,4774,33,3 (new system),200,816,13-Dec,38.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.27861,0,0,0,-6.5 ± 4.1,"26,49,19,1,29"
N24,S90R1,4775,33,3 (new system),400,817,15/15,62.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2836,0,3,0,4.5 ± 5.5,"42,46,26,47,43"
N24,S91R1,4776,66,3 (new system),800,829,24/24,82.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.27861,0,0,0,3.6 ± 4.2,"42,43,46,47,45"
N24,S92R1,4777,66,3 (new system),800,825,16/16,81.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28076,0,0,0,5.7 ± 3.8,"42,26,43,46,47"
N24,S93,4778,33,3 (new system),200,512,10-Sep,36.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.27715,0,23,0,-0.4 ± 3.1,"26,1,19,35,18"
N24,S94R1,4779,33,3 (new system),400,816,22/23,69.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28077,0,3,0,11.6 ± 6.8,"1,43,42,3,45"
N24,S95,4780,33,3 (new system),200,275,7-Jun,15.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.27688,0,17,0,-6.2 ± 3.4,"26,49,29,19,1"
N24,S96R1,4781,33,3 (new system),800,816,24/24,81.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28111,0,0,0,6.0 ± 4.1,"26,42,43,46,45"
N24,S97,4782,33,3 (new system),200,330,9-Sep,15.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28385,0,19,0,-3.2 ± 4.3,"49,26,19,43,1"
N24,S98R1,4783,33,3 (new system),400,816,15/15,60.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2827,0,0,63,7.5 ± 3.7,"42,26,43,46,45"
N24,S99R1,4784,33,3 (new system),200,815,13-Nov,38.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28564,0,0,0,-5.9 ± 4.9,"26,49,19,47,46"
N24,S100R1,4785,33,3 (new system),200,821,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28339,0,0,0,-6.6 ± 3.0,"26,42,49,43,46"
N24,S101R1,4786,33,3 (new system),200,818,13-Dec,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.27614,0,0,0,-6.5 ± 4.2,"26,49,19,1,47"
N24,S102R1,4787,33,3 (new system),200,821,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.27633,0,0,0,-6.5 ± 3.1,"26,42,49,43,23"
N24,S103R1,4788,33,3 (new system),200,817,13/13,36.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.27933,0,0,0,-7.0 ± 4.1,"26,49,1,42,19"
N24,S104R1,4789,33,3 (new system),200,816,16/16,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2868,0,0,0,-6.3 ± 2.9,"26,49,19,42,1"
N24,S105R1,4790,33,3 (new system),200,816,13-Dec,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28276,0,15,0,-7.5 ± 4.9,"26,49,19,1,18"
N24,S106R1,4791,33,3 (new system),200,816,15/15,37.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28419,0,0,0,0.7 ± 3.5,"43,26,1,42,46"
N24,S107R1,4792,33,3 (new system),200,813,13/13,44.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2812,0,3,0,-0.4 ± 5.7,"49,1,26,19,43"
N25,S1R1,4793,33,3 (new system),200,814,16/16,44.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.27937,0,3,0,-8.0 ± 2.4,"43,42,26,45,46"
N25,S2,4794,33,3 (new system),200,408,9-Sep,19.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28363,0,20,0,-6.3 ± 2.7,"26,43,19,1,49"
N25,S3R1,4795,33,3 (new system),200,816,16/16,37.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28377,0,0,0,-7.7 ± 2.3,"42,43,49,46,26"
N25,S4R1,4796,66,3 (new system),200,814,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28365,2,6,0,-7.8 ± 3.1,"49,26,43,42,46"
N25,S5R1,4797,33,3 (new system),200,814,15-Dec,39.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28571,0,0,0,-5.0 ± 2.0,"49,26,1,35,19"
N25,S6R1,4798,33,3 (new system),200,807,16/16,37.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28407,0,0,0,-6.7 ± 2.1,"49,26,43,42,1"
N25,S7R1,4799,66,3 (new system),200,825,16/16,38.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28396,0,10,1,-6.8 ± 2.1,"49,26,43,42,46"
N25,S8R1,4800,33,3 (new system),200,816,15/15,37.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28789,0,0,0,-0.6 ± 4.2,"43,49,42,10,1"
N25,S9R2,4802,66,3 (new system),200,928,19/19,43.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28335,0,0,0,-8.0 ± 3.4,"49,43,42,26,40"
N25,S10R1,4803,33,3 (new system),200,814,14/16,37.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28199,0,3,0,1.3 ± 4.2,"49,43,42,26,1"
N25,S11R1,4804,33,3 (new system),200,814,23/23,47.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.27946,0,5,0,2.2 ± 4.6,"43,49,42,46,26"
N25,S12R1,4805,66,3 (new system),200,825,15/15,44.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.27768,0,0,0,-3.2 ± 2.4,"43,42,46,26,49"
N25,S13R2,"4806, 4807",33,3 (new system),200,979,20/20,46.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28126,0,0,0,-8.0 ± 2.4,"49,43,40,42,26"
N25,S14R1,4808,33,3 (new system),200,818,15/15,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2767,0,0,0,-2.7 ± 2.4,"26,1,49,19,31"
N25,S15R1,4809,33,3 (new system),200,813,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28092,0,6,0,-5.4 ± 3.5,"26,42,1,43,19"
N25,S16R1,"4810, 4811",33,3 (new system),200,975,20/20,46.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28612,0,0,0,-4.5 ± 3.6,"26,1,49,43,19"
N25,S17R1,4812,33,3 (new system),200,813,14/14,37.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28389,0,3,0,-0.6 ± 4.9,"49,43,42,26,40"
N25,S18R1,4813,33,3 (new system),200,813,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28337,0,0,0,-5.3 ± 2.3,"26,1,19,43,42"
N25,S19R1,4814,33,3 (new system),200,809,13/13,36.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28656,0,2,0,-2.6 ± 4.9,"26,43,49,1,42"
N25,"S20R1, S20R2","4815, 4816",33,3 (new system),200,1049,19/19,48.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.27616,0,0,0,-7.3 ± 1.9,"42,43,41,26,40"
N25,S21R1,4817,66,3 (new system),200,812,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28289,0,11,0,-5.6 ± 2.3,"49,26,43,1,42"
N25,S22R1,4818,33,3 (new system),200,812,16/16,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.27813,0,0,0,-3.4 ± 2.5,"26,1,19,49,35"
N25,S23R1,4819,33,3 (new system),200,814,16/16,45.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28115,0,0,0,-0.6 ± 2.2,"26,49,1,43,19"
N25,S24R1,4820,33,3 (new system),200,813,16/16,45.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.27777,0,7,0,-4.5 ± 3.9,"26,1,49,19,43"
N25,S25R1,4821,33,3 (new system),200,813,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.27875,0,0,0,-4.8 ± 2.1,"26,1,19,49,31"
N25,S26R1,4822,33,3 (new system),200,813,15/15,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2723,0,12,0,-4.5 ± 2.9,"26,1,49,19,43"
N25,S27R1,4823,33,3 (new system),200,815,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.27822,0,0,0,-5.6 ± 1.8,"26,43,1,19,42"
N25,S28R2,"4824, 4825",33,3 (new system),200,993,19/21,49.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28256,0,0,0,-4.8 ± 4.7,"1,49,43,42,26"
N25,S29R1,4826,66,3 (new system),200,824,16/16,38.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28028,0,0,0,-7.1 ± 1.8,"26,42,43,46,23"
N25,S30R1,4827,33,3 (new system),200,814,15/16,38.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.27789,0,0,0,-3.3 ± 3.0,"26,1,49,43,19"
N25,S31R1,4828,33,3 (new system),200,819,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28136,0,12,0,-4.7 ± 2.4,"26,42,43,1,49"
N25,S32R1,4829,33,3 (new system),200,813,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28308,0,0,0,-2.6 ± 2.6,"26,1,49,19,43"
N25,S33R1,4830,33,3 (new system),200,812,16/16,37.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.27993,0,0,0,-3.3 ± 2.7,"26,1,19,49,43"
N25,S34R1,4831,66,3 (new system),200,813,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28297,0,0,0,-5.8 ± 1.9,"26,43,42,46,49"
N25,S35R1,4832,33,3 (new system),200,814,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.27698,0,14,0,-2.8 ± 2.6,"26,1,19,49,43"
N25,S36R1,4833,33,3 (new system),200,813,16/16,45.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.27356,0,3,0,-1.1 ± 2.5,"1,26,19,49,31"
N25,S37R1,4834,66,3 (new system),200,827,14/14,45.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.27481,0,0,0,-2.1 ± 2.4,"43,49,1,42,26"
N25,S38R1,4835,33,3 (new system),200,817,15/16,38.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.28302,0,0,0,-4.3 ± 2.5,"26,49,1,19,43"
N25,S39R1,4836,33,3 (new system),200,812,15/15,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.285,0,0,0,-1.6 ± 3.8,"49,43,26,1,42"
N25,S40R1,4837,66,3 (new system),200,825,16/16,38.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28101,0,0,0,-7.8 ± 1.7,"43,42,26,46,23"
N25,S41R1,4838,66,3 (new system),200,835,16/16,38.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2799,0,14,0,-6.9 ± 2.0,"42,43,26,46,24"
N25,S42R1,4839,66,3 (new system),200,839,16/16,39.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28174,0,3,0,-5.4 ± 3.3,"43,42,49,46,26"
N25,"S43R1, S43R2","4841, 4840",33,3 (new system),200,1152,15/16,53.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28302,0,61,1,-4.3 ± 4.4,"26,49,1,43,19"
N25,S44,4842,33,3 (new system),200,695,9-Sep,31.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2791,0,3,0,-4.0 ± 2.5,"49,26,1,43,19"
N25,S45R1,4843,66,3 (new system),200,828,16/16,46.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.27627,0,18,0,-5.9 ± 3.1,"42,43,26,46,23"
N25,S46R1,4844,33,3 (new system),200,816,16/16,45.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28182,0,0,0,-6.6 ± 2.0,"43,26,42,19,46"
N25,S47R1,4845,33,3 (new system),200,812,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28206,0,0,0,-6.3 ± 2.2,"26,1,19,31,43"
N25,S48R1,4846,33,3 (new system),200,815,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28537,0,0,0,-7.1 ± 1.5,"26,42,43,46,49"
N25,S49R1,4847,66,3 (new system),200,814,24/24,39.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28136,0,0,0,1.0 ± 3.0,"49,43,42,26,46"
N25,S50R1,4848,33,3 (new system),200,819,16/16,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.27994,0,0,0,-3.6 ± 2.0,"1,26,49,19,31"
N25,"S51R1, S51R2","4850, 4849",33,3 (new system),200,1099,15/16,51.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28105,0,11,0,-2.6 ± 5.0,"49,1,26,19,6"
N25,S52R1,4851,33,3 (new system),200,835,16/16,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28554,0,12,0,-4.2 ± 2.9,"43,42,49,26,46"
N25,S53R1,4852,33,3 (new system),200,817,14/16,39.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28477,0,3,0,-3.5 ± 2.8,"26,1,49,43,42"
N25,S54R1,4853,33,3 (new system),200,817,16/16,38.2 min,578,578,complete,complete,good,good,good,good,good,-0.28097,0,3,0,-5.3 ± 2.4,"26,1,43,19,42"
N25,S55R1,4854,33,3 (new system),200,808,16/16,45.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.27988,0,0,0,-1.6 ± 2.2,"26,49,1,43,19"
N25,S56R1,4855,33,3 (new system),200,834,16/16,46.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.27927,0,0,0,-4.8 ± 3.0,"43,42,46,45,44"
N25,S57,4856,33,3 (new system),200,442,9-Aug,22.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28761,0,4,0,-1.5 ± 5.2,"49,42,43,26,40"
N25,S58R1,4857,33,3 (new system),200,815,16/16,37.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.286,0,0,0,-5.0 ± 2.3,"43,42,49,26,46"
N25,"S60, S59","4859, 4858",33,3 (new system),200,1179,17/17,54.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.28435,0,22,0,-4.5 ± 3.1,"49,26,43,1,19"
N25,"S62, S61","4862, 4861, 4860",33,3 (new system),200,1209,19/19,57.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28038,0,35,1,-5.4 ± 2.3,"26,49,43,1,42"
N25,"S65, S64","4864, 4865",33,3 (new system),200,1071,14/14,48.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28183,0,14,0,-4.9 ± 2.4,"49,26,1,43,19"
N25,S66,4865,33,3 (new system),200,835,9-Sep,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.28187,0,10,0,-3.4 ± 3.2,"49,26,1,43,19"
N25,S67R1,4866,33,3 (new system),200,812,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28532,0,10,0,-4.2 ± 2.6,"26,1,43,49,42"
N25,S68R1,4867,33,3 (new system),200,815,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.27955,0,0,0,-5.2 ± 2.2,"26,1,19,31,43"
N25,S69R1,4868,33,3 (new system),200,812,16/16,45.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28167,0,10,0,-2.4 ± 2.8,"49,26,1,43,19"
N25,S70R1,4869,33,3 (new system),200,814,16/16,46.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.27824,0,3,0,-3.9 ± 3.9,"49,26,1,43,19"
N25,S71R1,4870,33,3 (new system),200,813,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28268,0,0,0,-4.5 ± 2.5,"26,1,49,19,43"
N25,S72R1,4871,66,3 (new system),200,823,16/16,38.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28293,0,0,0,-5.5 ± 2.2,"26,1,49,43,42"
N25,S73R1,4872,33,3 (new system),200,812,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28381,0,6,0,-4.4 ± 2.3,"49,26,43,1,42"
N25,S74R1,4873,33,3 (new system),200,815,16/16,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28473,0,0,0,-5.4 ± 2.5,"26,43,49,42,1"
N25,S75R1,4874,66,3 (new system),200,815,14/14,37.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.27969,0,3,1,-2.3 ± 2.7,"43,49,42,26,46"
N25,S76R1,4875,33,3 (new system),200,813,15/15,37.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28279,0,4,0,-1.0 ± 3.2,"49,43,42,26,40"
N25,S77R1,4876,33,3 (new system),200,812,13/13,37.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.28467,0,3,0,-2.6 ± 6.3,"49,26,43,1,42"
N25,S78R1,4877,33,3 (new system),200,814,13/13,37.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28033,0,0,0,0.5 ± 3.1,"49,43,42,26,46"
N25,S79R1,4878,33,3 (new system),200,812,15/16,38.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.27938,0,3,0,-3.8 ± 2.1,"49,26,43,1,42"
N25,S80R1,4879,33,3 (new system),200,814,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.27948,0,0,0,-3.7 ± 2.3,"26,49,1,43,19"
N25,S81R1,4880,33,3 (new system),200,814,15/15,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.27707,0,0,0,-1.3 ± 4.1,"49,43,42,26,40"
N25,S82R1,4881,33,3 (new system),200,814,15/16,45.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28237,0,3,0,-0.6 ± 3.4,"49,43,26,1,42"
N25,S83R1,4882,33,3 (new system),200,814,16/16,46.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.27679,0,6,0,-3.7 ± 5.2,"49,26,1,19,18"
N25,S84R1,4883,33,3 (new system),200,812,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.27779,0,5,0,-4.4 ± 2.1,"26,1,49,19,43"
N25,S85R1,4884,33,3 (new system),200,814,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28141,0,0,0,-4.5 ± 2.2,"26,49,1,19,43"
N25,S86R1,4885,66,3 (new system),200,823,14/14,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28311,0,0,0,0.9 ± 3.5,"49,43,26,42,46"
N25,S87R1,4886,33,3 (new system),200,812,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2852,0,0,0,-5.0 ± 1.8,"26,49,1,43,19"
N25,S88R1,4887,66,3 (new system),200,840,16/16,39.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28231,0,0,0,-3.6 ± 3.3,"43,42,49,46,26"
N25,"S89R1, S89R2","4888, 4889",33,3 (new system),200,1276,17/17,54.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28995,0,0,0,-6.3 ± 3.9,"49,26,42,1,43"
N25,S90,4890,33,3 (new system),200,774,9-Sep,35.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28524,0,25,0,-3.5 ± 3.8,"49,26,43,42,1"
N25,S91R1,4891,66,3 (new system),200,815,15/15,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28072,0,0,0,0.1 ± 2.5,"49,43,42,26,1"
N25,S92R1,4892,33,3 (new system),200,812,16/16,45.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.27928,0,3,0,-1.6 ± 3.7,"49,43,26,42,1"
N25,S93R1,4893,66,3 (new system),200,828,16/16,48.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.27935,0,2,1,-5.1 ± 2.2,"42,43,46,26,44"
N25,S94R1,4894,33,3 (new system),200,812,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28242,0,0,0,-4.5 ± 2.2,"26,1,49,19,31"
N25,S95R1,4895,33,3 (new system),200,815,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28164,0,0,0,-5.5 ± 2.5,"26,49,1,43,19"
N25,S96R1,4896,33,3 (new system),200,814,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28703,0,3,0,-4.9 ± 2.0,"26,1,49,43,42"
N25,S97R1,4897,33,3 (new system),200,810,16/16,37.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28053,0,0,0,-3.2 ± 3.1,"49,1,26,19,31"
N25,S98R1,4898,33,3 (new system),200,812,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28202,0,3,0,-1.6 ± 4.2,"1,26,49,19,43"
N25,S99R1,4899,33,3 (new system),200,816,16/16,37.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.28371,0,4,0,-5.2 ± 2.1,"26,42,43,1,49"
N25,S100R1,4900,33,3 (new system),200,815,16/16,37.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28816,0,0,0,-5.1 ± 4.9,"26,1,49,43,42"
N25,S101R1,4901,66,3 (new system),200,816,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28377,0,0,0,-5.3 ± 2.1,"42,26,43,46,24"
N25,S102R1,4902,33,3 (new system),200,815,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28506,0,0,0,-3.5 ± 3.7,"26,49,42,1,43"
N25,S103R1,4903,33,3 (new system),200,813,16/16,46.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28318,0,3,0,-1.1 ± 2.9,"43,42,26,10,45"
N26,S1R3,4904,33,3 (new system),400,816,16/16,60.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.28184,0,0,13,3.3 ± 8.8,"42,26,46,43,1"
N26,S2R3,4905,33,3 (new system),200,815,14/16,39.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28198,0,4,0,-1.8 ± 4.5,"26,1,24,19,23"
N26,S3R3,4906,33,3 (new system),200,816,16/16,37.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28404,0,0,0,-0.5 ± 6.5,"1,10,42,43,26"
N26,S4R3,4907,33,3 (new system),200,816,14/16,38.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.28391,0,0,0,1.0 ± 4.6,"26,1,19,6,24"
N26,S5R3,4908,33,3 (new system),200,813,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28147,0,0,0,0.0 ± 4.6,"26,1,6,19,31"
N26,S6R3,4909,33,3 (new system),200,815,16/16,38.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28444,0,0,0,0.7 ± 4.6,"26,1,19,6,18"
N26,S7R3,4910,66,3 (new system),200,816,16/16,38.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28349,0,3,0,-1.5 ± 3.4,"26,1,19,43,24"
N26,S8R3,4911,66,3 (new system),200,813,15/15,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28741,0,3,0,0.0 ± 3.3,"26,42,43,46,1"
N26,S9R3,4912,33,3 (new system),200,814,16-Dec,39.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.28246,0,0,0,1.1 ± 5.7,"26,1,6,19,18"
N26,S10R3,4913,33,3 (new system),200,811,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28898,0,0,0,1.3 ± 6.3,"42,43,46,26,45"
N26,S11R3,4914,33,3 (new system),200,814,16/16,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28261,0,3,0,-1.2 ± 4.9,"26,42,43,1,10"
N26,S12R3,4915,33,3 (new system),200,38,15/16,5.4 min,complete,complete,complete,complete,missing,good,good,good,good,-0.28509,0,0,0,IMQA missing,IMQA missing
N26,S13R3,4916,33,3 (new system),200,815,15/16,38.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.28407,0,0,0,0.4 ± 5.8,"1,26,6,18,19"
N26,S14R3,4917,33,3 (new system),400,816,16/16,61.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.28202,0,0,2,4.5 ± 6.2,"42,43,46,26,45"
N26,S15R3,4918,33,3 (new system),400,816,14/14,60.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.29323,0,0,24,2.7 ± 9.9,"42,43,46,41,26"
N26,S16R3,4919,33,3 (new system),200,810,14/16,38.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28235,0,0,0,-1.2 ± 4.9,"26,24,1,23,43"
N26,S17R3,4920,33,3 (new system),400,814,16/16,61.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28713,0,0,2,5.6 ± 8.3,"42,26,43,41,46"
N26,S18R3,4921,33,3 (new system),400,816,16/16,61.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28675,2,0,1,8.0 ± 8.4,"42,46,43,26,45"
N26,S19R3,4922,33,3 (new system),200,818,16/16,37.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28068,0,0,0,-1.9 ± 4.8,"26,1,24,19,23"
N26,S20R3,4923,33,3 (new system),400,813,16/16,61.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.27931,0,0,0,8.2 ± 7.4,"26,42,46,1,43"
N26,S21R3,4924,33,3 (new system),400,819,16/16,61.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28462,0,0,1,3.1 ± 10.8,"42,46,43,26,41"
N26,S22R3,4925,33,3 (new system),200,816,15/15,38.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.28473,0,3,0,0.1 ± 4.3,"42,43,26,46,45"
N26,S23R3,4926,33,3 (new system),400,816,16/16,61.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28618,0,0,3,9.5 ± 7.7,"26,42,1,43,40"
N26,S24R3,4927,33,3 (new system),200,813,16/16,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.27835,0,0,0,-0.3 ± 4.5,"1,26,31,43,42"
N26,S25R3,4928,33,3 (new system),200,816,15/15,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28499,0,0,0,-0.1 ± 5.4,"26,42,43,46,1"
N26,S26R3,4929,33,3 (new system),200,816,15/15,38.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.28833,0,0,0,-1.2 ± 3.9,"42,43,26,10,1"
N26,S27R3,4930,66,3 (new system),200,811,16/16,37.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.28811,0,0,4,-1.7 ± 3.8,"26,1,31,19,6"
N26,S28R3,4931,33,3 (new system),200,815,16/16,38.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.28165,0,40,7,-4.0 ± 6.1,"26,1,43,42,6"
N26,S29R3,4932,33,3 (new system),200,817,16/16,39.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.27997,0,4,0,-2.4 ± 4.6,"26,1,43,23,42"
N26,S30R3,4933,33,3 (new system),400,817,16/16,62.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.28706,0,2,0,8.3 ± 8.1,"42,26,43,46,45"
